Team,Year,OWn%,BtRuns,BtWins,Fld%,Position,Target,CareerLen,Rank,Value,ARI,ATL,CHC,CIN,COL,LAD,MIA,MIL,NYM,PHI,PIT,SDP,SFG,STL,WSN,BAL,BOS,CHW,CLE,DET,HOU,KCR,LAA,MIN,NYY,OAK,SEA,TBR,TEX,TOR
PHI,2012,0.552,-3.5,-0.4,0.9940000000000001,OF,MIA,12,17,5,0,0,1,0,0,5,4,0,0,6,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
PHI,2012,0.7240000000000001,0.7,0.1,1.0,OF,BAL,4,17,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NYM,2012,0.0,0.0,0.0,1.0,P,MIA,8,21,6,0,0,0,0,0,2,1,2,7,0,1,0,0,0,0,1,0,1,1,0,1,3,1,0,0,0,0,0,1,0
MIA,2012,0.591,8.5,0.8,0.973,OF,TOR,9,24,21,0,0,0,3,7,3,4,2,5,0,3,0,0,2,1,2,4,1,0,1,0,0,2,0,3,2,2,1,2,8
COL,2012,0.0,-0.9,-0.1,0.889,P,ARI,2,28,18,1,1,1,0,2,2,0,1,3,1,1,0,0,1,1,0,0,0,0,0,1,0,3,0,1,1,0,1,1,0
COL,2012,0.0,-2.5,-0.3,0.958,P,MIN,4,28,18,0,0,1,1,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,2,0,1,0,0,0,4
ATL,2012,0.5329999999999999,1.1,0.1,0.995,C,BOS,10,6,15,1,4,4,1,3,3,3,1,1,0,1,2,5,2,3,4,3,3,0,1,2,0,5,0,4,3,0,3,3,1
MIA,2012,0.046,-5.3,-0.5,0.958,P,DET,6,24,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,1,0,0
STL,2012,0.0,0.0,0.0,1.0,P,CHC,1,12,11,0,0,0,1,1,1,1,0,1,0,0,0,0,7,2,0,0,0,0,2,1,0,1,1,1,0,1,0,0,1
HOU,2012,0.337,-16.5,-1.7,0.9890000000000001,OF,ATL,3,0,13,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,0
PHI,2012,0.53,-1.0,-0.1,0.991,OF,CHC,5,17,5,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,2012,0.0,0.0,0.0,0.917,P,CLE,1,16,23,3,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,3,0,0,0,0,1,1,1,0,1,1,1
CIN,2012,0.36200000000000004,-28.1,-2.8,0.982,OF,CLE,3,2,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
SDP,2012,0.0,-2.5,-0.3,1.0,OF,CHW,1,19,20,0,1,0,0,2,1,0,0,1,0,1,11,1,3,2,0,3,8,0,2,1,1,2,0,2,3,1,1,1,1
ARI,2012,0.598,8.7,0.9,0.9840000000000001,OF,ATL,5,16,23,7,7,0,1,3,4,1,0,0,0,4,3,0,0,3,2,1,0,0,1,4,0,5,1,2,3,0,3,1,0
LAD,2012,0.48700000000000004,-4.0,-0.4,0.9940000000000001,OF,BOS,9,13,2,3,2,1,1,6,12,1,1,0,6,2,0,1,1,3,2,7,1,0,3,1,2,8,0,3,0,1,2,6,1
ARI,2012,0.36700000000000005,-4.7,-0.5,0.972,OF,COL,0,16,23,12,0,1,3,11,8,2,0,3,0,3,0,1,1,1,0,1,1,2,0,2,0,8,2,1,13,0,2,0,1
SFG,2012,0.0,0.0,0.0,0.967,P,LAD,6,5,9,0,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,2012,0.518,-1.2,-0.1,0.99,OF,OAK,7,16,23,2,0,0,1,3,4,0,1,0,2,1,1,0,1,1,2,4,1,0,2,0,1,3,0,3,4,0,2,1,0
COL,2012,0.6759999999999999,2.2,0.2,1.0,OF,NYM,3,28,18,8,6,1,5,13,11,5,4,6,5,11,5,6,8,8,5,7,5,2,1,10,3,12,1,11,6,2,7,4,5
LAA,2011,0.523,8.0,0.8,0.9690000000000001,OF,LAD,15,12,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,2011,0.0,-1.4,-0.1,0.917,P,LAD,10,9,2,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0
SEA,2011,0.0,-0.6,-0.1,0.9329999999999999,P,PIT,7,28,15,9,5,0,4,4,8,7,9,4,3,13,3,6,6,11,3,8,6,4,7,10,7,7,7,12,8,4,15,8,7
BAL,2011,0.06,-8.2,-0.8,0.93,OF,ARI,1,27,18,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2
OAK,2011,0.0,0.0,0.0,0.9,P,ARI,6,20,29,6,1,1,0,1,0,1,1,0,2,3,1,1,0,0,1,5,1,1,1,0,1,0,1,4,5,1,0,1,1
NYY,2011,0.0,-0.6,-0.1,0.868,P,PIT,12,2,1,1,1,2,2,0,1,2,1,0,3,12,0,3,1,0,1,0,2,0,1,0,1,3,0,8,0,2,2,1,2
MIN,2011,0.578,14.7,1.4,0.9890000000000001,OF,COL,10,29,12,1,1,1,1,5,1,0,1,2,2,1,1,1,2,0,0,0,2,0,1,0,0,3,7,2,2,0,2,1,0
TBR,2011,0.54,7.7,0.8,1.0,OF,CLE,16,7,28,0,1,0,0,0,1,1,1,0,3,1,0,5,1,0,0,4,1,0,4,1,0,0,0,7,1,1,3,1,1
OAK,2011,0.428,-3.3,-0.3,0.9840000000000001,OF,CHC,8,20,29,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0
CHW,2011,0.568,-0.5,-0.1,1.0,OF,MIN,0,17,10,1,0,0,0,0,0,0,1,3,2,0,1,0,2,1,1,0,3,0,1,1,2,2,3,1,2,0,1,0,0
DET,2011,0.0,0.0,0.0,1.0,P,SEA,0,5,21,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,3,1,5,2,1,0
SEA,2011,0.27,-1.8,-0.2,1.0,C,TBR,2,28,15,3,2,1,0,1,3,4,2,2,1,3,3,3,0,3,0,4,0,6,1,2,0,3,1,4,4,5,14,4,5
BOS,2011,0.7340000000000001,51.5,5.0,0.997,OF,LAD,7,9,2,1,0,0,1,0,7,1,0,2,1,1,0,1,1,0,0,7,0,0,0,1,0,1,1,1,1,1,0,0,1
OAK,2011,0.0,-0.8,-0.1,0.971,P,WSN,1,20,29,0,1,0,1,2,0,3,0,0,0,0,0,2,2,10,1,1,0,0,1,0,0,1,1,1,7,1,3,1,1
BAL,2011,0.0,-0.3,0.0,0.9390000000000001,P,COL,4,27,18,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,4,1,1,0,1,0,5,1,2,2,1,1,2,2,1
MIN,2011,0.361,-11.0,-1.1,0.99,OF,OAK,1,29,12,0,2,0,0,0,0,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,3,11,0,0,0,1,0,1
DET,2011,0.217,-19.0,-1.9,0.9640000000000001,OF,OAK,10,5,21,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
STL,2011,0.414,-0.8,-0.1,0.9470000000000001,P,WSN,8,8,11,5,3,1,1,3,5,2,1,0,2,5,2,2,6,6,4,3,3,0,4,2,0,5,1,4,5,2,7,1,1
SEA,2011,0.0,0.0,0.0,0.625,P,LAD,2,28,15,0,3,0,0,0,11,4,1,2,6,6,1,3,3,2,2,3,3,0,3,0,0,8,1,5,3,5,3,3,4
CHW,2011,0.591,5.6,0.5,0.991,OF,CLE,3,17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,1,1
LAA,2011,0.149,-20.1,-2.0,0.995,C,TOR,6,12,9,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
BOS,2011,0.43200000000000005,-3.0,-0.3,0.9690000000000001,OF,NYY,7,9,2,1,2,4,3,3,2,2,1,0,1,3,2,2,4,0,3,8,1,0,0,2,0,1,3,3,3,1,2,0,2
TOR,2011,0.55,1.0,0.1,0.997,C,TBR,12,14,27,0,0,0,0,1,1,1,1,1,0,0,0,2,5,2,1,2,0,2,0,1,0,4,1,6,0,2,12,1,7
OAK,2011,0.0,-0.5,-0.1,0.867,P,COL,0,20,29,2,1,2,1,8,0,1,1,1,1,1,2,6,3,4,1,1,2,0,4,2,2,1,2,1,10,2,2,5,2
MIN,2011,0.0,0.0,0.0,1.0,P,TEX,12,29,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
TOR,2011,0.248,-10.2,-1.0,0.977,OF,NYY,3,14,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
NYY,2011,0.0,0.0,0.0,1.0,P,SEA,0,2,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,3,0,2,0,0,1
DET,2011,0.0,-1.1,-0.1,0.971,P,SFG,11,5,21,1,1,0,1,0,1,5,1,0,2,0,0,2,4,0,1,4,2,0,4,0,2,2,0,2,1,2,2,0,1
CHW,2011,0.40700000000000003,-21.1,-2.1,0.976,OF,PHI,11,17,10,0,0,1,1,0,5,3,0,0,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BAL,2011,0.0,0.0,0.0,1.0,P,NYY,4,27,18,1,1,2,0,1,1,1,0,1,1,1,1,1,1,1,7,1,0,1,2,1,0,1,1,10,1,1,5,3,0
TOR,2011,0.0,0.0,0.0,1.0,P,NYM,7,14,27,0,0,0,0,0,1,1,1,5,0,1,0,0,1,0,1,0,1,1,0,0,3,1,1,0,0,0,2,0,0
OAK,2011,0.415,-0.7,-0.1,0.978,C,CHC,0,20,29,3,0,1,0,1,0,1,1,4,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,8,0,0,0,0
BOS,2011,0.58,3.0,0.3,0.968,OF,OAK,2,9,2,1,1,0,0,1,3,1,2,2,1,0,2,2,1,1,0,4,1,1,1,1,0,1,2,1,4,0,2,0,0
DET,2011,0.321,-4.0,-0.4,0.978,OF,TBR,1,5,21,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,1,0,0,1,0,2,10,0,1
TBR,2011,0.377,-2.0,-0.2,1.0,OF,MIA,4,7,28,1,2,0,0,0,1,7,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,1,0,0,4,1,0
TOR,2011,0.302,-9.1,-0.9,0.9690000000000001,OF,PIT,3,14,27,2,1,0,0,2,3,2,0,1,5,11,0,2,1,2,3,1,3,0,1,2,0,4,3,5,0,2,5,0,6
BAL,2011,0.568,0.3,0.0,0.978,OF,TEX,1,27,18,2,0,0,0,1,2,1,1,0,2,4,0,1,1,1,6,3,1,0,1,0,0,1,1,0,2,1,0,6,0
TOR,2011,0.527,1.6,0.2,0.987,OF,SEA,0,14,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAA,2011,0.0,0.0,0.0,1.0,P,TBR,7,12,9,2,1,0,2,2,0,1,1,1,0,0,2,1,0,0,1,1,0,0,0,1,1,10,2,4,3,0,1,2,1
TEX,2011,0.431,-8.8,-0.9,0.988,C,MIL,10,4,8,2,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,0,1,1,1,6,0
BAL,2011,0.0,0.0,0.0,1.0,P,TEX,2,27,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,2,0
MIN,2011,0.385,-12.1,-1.2,0.9490000000000001,OF,BOS,1,29,12,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,3,3,0,0,0,0,1,1,3,3,3,1,2,1,2
CHW,2011,0.31,-9.7,-1.0,0.992,OF,TOR,16,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
TEX,2011,0.664,0.1,0.0,0.9670000000000001,P,LAA,6,4,8,2,1,0,0,2,1,1,1,0,2,1,1,3,1,1,4,0,0,1,0,1,1,11,1,2,2,1,2,3,1
CIN,2011,0.762,6.4,0.6,0.971,OF,SDP,1,18,23,3,0,0,2,0,5,3,1,0,0,0,5,0,3,2,0,1,0,0,0,1,0,1,2,2,4,0,2,0,2
MIA,2011,0.222,-1.5,-0.2,1.0,C,SDP,3,22,24,1,2,2,2,2,1,6,2,1,1,0,3,0,0,0,1,2,0,0,0,0,0,3,0,0,0,1,2,0,0
SDP,2011,0.0,0.0,0.0,1.0,P,MIA,7,25,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
SFG,2011,0.655,12.2,1.2,0.996,OF,STL,13,11,7,0,0,0,1,1,0,1,2,1,0,0,0,0,7,2,0,2,0,0,1,0,1,3,0,3,0,0,2,1,1
HOU,2011,0.48200000000000004,-4.3,-0.4,0.992,OF,KCR,3,0,14,4,0,1,2,2,4,0,2,0,2,1,1,2,1,0,1,1,0,1,1,4,2,2,0,2,0,1,8,1,0
STL,2011,0.11,-2.6,-0.3,1.0,OF,COL,3,8,11,2,2,2,0,5,3,1,2,6,0,0,0,0,6,0,1,0,0,0,0,2,1,3,2,1,1,0,1,1,2
PIT,2011,0.486,0.2,0.0,0.97,OF,BOS,1,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WSN,2011,0.0,0.0,0.0,0.875,P,LAD,6,15,16,0,2,2,4,2,12,4,8,2,3,3,2,7,6,12,2,2,3,1,3,1,1,3,2,4,1,2,1,0,3
CHC,2011,0.183,-19.0,-1.9,0.992,OF,COL,2,24,4,0,0,1,0,4,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ARI,2011,0.0,0.0,0.0,1.0,P,OAK,0,6,20,5,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,1,1,0,0,6,0,1,0,0
ARI,2011,0.377,-4.6,-0.5,1.0,OF,OAK,0,6,20,12,2,0,1,5,3,1,2,4,2,1,3,2,1,4,0,0,1,2,1,0,1,7,0,3,7,0,2,4,1
SFG,2011,0.4,-0.7,-0.1,0.972,OF,WSN,13,11,7,0,3,2,0,2,2,0,1,2,3,1,0,5,2,4,0,2,1,0,0,0,0,2,0,1,0,0,2,3,3
ARI,2011,0.682,1.1,0.1,1.0,P,WSN,6,6,20,13,1,1,4,2,2,0,5,2,3,10,2,4,5,10,3,1,4,0,1,7,0,4,2,2,5,1,1,2,3
LAD,2011,0.0,-2.1,-0.2,1.0,P,BAL,6,13,3,0,0,0,0,2,4,0,2,1,0,1,1,1,1,0,3,1,0,0,0,1,0,3,0,0,2,0,0,1,2
MIL,2011,0.77,55.9,5.5,0.99,OF,DET,6,3,22,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0
PHI,2011,0.479,-1.2,-0.1,0.973,OF,HOU,4,1,6,2,0,0,0,3,1,0,0,0,4,0,0,1,0,0,2,1,0,0,0,0,0,2,0,3,0,1,2,0,5
WSN,2011,0.0,0.0,0.0,0.967,P,MIA,7,15,16,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
WSN,2011,0.441,-2.3,-0.2,0.985,OF,OAK,8,15,16,1,0,0,1,0,0,2,1,0,2,0,0,4,1,0,0,7,1,0,1,0,0,1,1,2,1,2,3,1,2
SFG,2011,0.039,-3.8,-0.4,0.97,OF,BAL,9,11,7,3,1,0,2,2,4,0,3,0,4,1,2,7,2,0,5,6,0,0,0,2,0,6,1,6,1,2,2,1,1
COL,2011,0.064,-7.0,-0.7,0.9740000000000001,P,BAL,4,21,17,3,2,3,2,6,3,2,1,3,2,1,2,1,4,1,3,3,1,1,0,0,3,2,2,4,2,0,6,0,0
MIL,2011,0.0,0.0,0.0,0.917,P,LAA,14,3,22,7,3,2,1,9,5,5,6,9,4,3,2,2,6,4,5,3,3,0,1,4,0,9,6,5,5,0,3,3,5
COL,2011,0.5920000000000001,2.8,0.3,0.998,C,LAA,5,21,17,5,0,2,0,7,3,1,1,1,1,1,2,3,3,0,2,0,3,1,2,1,1,10,1,1,0,0,2,4,1
NYM,2011,0.0,0.0,0.0,1.0,P,LAA,16,19,5,0,1,1,2,0,0,0,1,3,0,0,0,1,8,0,0,1,0,0,0,0,0,5,0,0,0,0,4,1,0
CHC,2011,0.222,-4.3,-0.4,0.941,OF,COL,0,24,4,0,0,4,0,8,0,0,3,0,0,1,1,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
LAD,2011,0.0,-0.3,0.0,1.0,P,PHI,0,13,3,0,1,0,0,0,8,0,0,1,4,5,0,1,0,5,1,1,1,0,1,0,1,2,0,0,0,1,0,3,1
PIT,2011,0.024,-7.6,-0.8,0.9740000000000001,P,ATL,6,23,30,2,8,2,1,0,4,1,0,2,2,9,0,0,2,2,2,3,2,0,1,0,0,4,1,2,1,1,4,0,0
HOU,2011,0.0,0.3,0.0,0.9440000000000001,P,BOS,2,0,14,0,3,2,1,1,1,3,2,1,3,11,1,3,3,1,2,5,0,2,1,3,2,1,3,9,3,1,3,1,3
WSN,2011,0.327,0.0,0.0,1.0,P,OAK,0,15,16,4,0,0,1,2,1,2,1,0,0,2,3,1,1,5,0,1,1,0,0,0,0,2,3,0,10,0,0,0,0
MIA,2011,0.0,-0.3,0.0,0.909,P,STL,2,22,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
ARI,2011,0.409,-7.3,-0.7,0.993,OF,SFG,11,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0
PIT,2011,0.0,0.0,0.0,0.0,P,NYM,3,23,30,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
ARI,2011,0.159,-2.3,-0.2,0.917,P,SDP,4,6,20,4,1,0,3,2,0,0,0,1,0,0,4,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0
ARI,2011,0.9640000000000001,0.6,0.1,1.0,P,OAK,0,6,20,9,2,0,1,3,3,0,3,1,0,3,3,2,2,2,1,2,2,1,1,0,1,3,2,2,8,1,3,3,2
PHI,2011,0.737,17.2,1.7,0.98,OF,SFG,4,1,6,1,3,1,0,1,0,1,1,1,5,1,1,8,1,1,0,0,0,0,1,4,0,0,1,1,1,0,3,2,1
PHI,2011,0.0,0.0,0.0,0.967,P,MIL,5,1,6,0,0,1,0,1,0,1,0,1,1,1,0,10,2,1,0,2,2,0,1,0,0,2,0,2,0,0,0,1,2
NYM,2011,0.474,-2.8,-0.3,0.9840000000000001,OF,PHI,3,19,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STL,2011,0.6679999999999999,38.1,3.8,0.99,OF,LAA,10,8,11,0,0,0,0,1,2,0,0,1,1,1,1,2,1,0,1,2,0,0,1,0,1,3,0,1,0,1,2,3,2
STL,2011,0.615,5.8,0.6,0.9840000000000001,OF,LAD,10,8,11,2,2,0,0,2,11,4,2,1,4,1,3,3,10,2,2,8,6,0,4,0,5,4,6,7,3,4,2,3,3
MIA,2011,0.49,-1.8,-0.2,0.9570000000000001,OF,LAD,6,22,24,1,0,0,1,2,4,0,1,2,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0,0,0,0,1,1,1
NYM,2011,0.736,31.3,3.1,0.968,OF,MIA,8,19,5,0,0,1,3,5,2,2,1,3,1,1,0,2,1,1,0,3,0,0,1,0,0,2,1,3,2,1,0,2,7
SDP,2011,0.242,-7.7,-0.8,0.9940000000000001,OF,CHC,0,25,19,1,1,2,2,3,1,1,0,0,1,1,0,0,4,0,1,2,0,1,1,0,0,1,0,0,1,0,2,1,0
WSN,2011,0.0,-0.6,-0.1,1.0,P,CIN,16,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
COL,2011,0.0,0.0,0.0,1.0,P,STL,12,21,17,0,1,0,0,0,3,2,1,0,5,0,1,1,6,2,0,2,2,0,0,0,0,2,0,4,0,0,1,0,1
SFG,2011,0.506,5.6,0.6,0.995,OF,BOS,8,11,7,5,1,3,0,2,0,4,1,1,2,0,1,3,3,1,1,8,3,0,3,0,1,3,1,1,1,2,1,0,1
MIA,2011,0.574,12.5,1.3,0.996,OF,PIT,3,22,24,0,2,0,1,0,0,6,0,0,0,9,1,2,2,1,0,0,0,0,0,0,0,0,1,5,1,0,1,0,2
SFG,2011,0.21,-1.3,-0.1,0.905,P,COL,5,11,7,0,0,0,0,0,0,0,1,0,0,6,0,2,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
SFG,2011,0.545,6.4,0.6,0.982,OF,PHI,4,11,7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDP,2011,0.0,0.0,0.0,1.0,P,OAK,0,25,19,3,0,0,0,3,0,2,1,1,0,1,3,0,1,3,0,2,1,0,0,0,0,0,0,1,8,1,2,1,1
STL,2011,0.387,-8.8,-0.9,0.9640000000000001,OF,SFG,6,8,11,3,2,2,2,4,6,2,3,2,4,5,2,14,10,1,4,5,2,1,3,3,3,3,2,7,4,1,6,3,3
PHI,2011,0.679,19.5,2.0,1.0,OF,LAD,8,1,6,2,2,0,2,5,6,1,2,0,5,2,1,1,2,2,5,6,2,0,3,1,2,3,1,2,3,2,2,2,1
KCR,2010,0.506,1.2,0.1,0.972,OF,BOS,2,26,24,1,2,0,2,2,2,3,5,3,3,1,3,1,3,3,2,10,5,3,2,2,6,3,5,5,4,2,3,3,8
CIN,2010,0.48700000000000004,-0.8,-0.1,1.0,OF,ARI,8,7,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,2010,0.264,-0.8,-0.1,1.0,C,PIT,1,10,2,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,1,5,0,0,0,1,0,1,1,0,1,0,1,2,0
TOR,2010,0.574,6.5,0.6,0.9940000000000001,C,MIA,6,13,26,0,0,0,0,2,1,8,1,3,0,3,0,1,0,0,0,2,1,0,0,1,3,1,0,3,1,0,0,0,7
WSN,2010,0.0,-0.3,0.0,1.0,P,MIN,5,25,18,2,2,1,1,3,1,0,1,1,0,5,0,2,0,8,1,1,1,2,0,0,0,0,9,4,1,0,0,0,0
NYM,2010,0.239,-12.2,-1.2,0.9890000000000001,OF,WSN,12,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
MIN,2010,0.0,-0.3,0.0,0.9440000000000001,P,CHW,5,4,16,1,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,5,1,2,1,0,1,7,0,1,1,6,0,1
DET,2010,0.575,5.0,0.5,0.9670000000000001,OF,TBR,15,16,22,0,1,0,0,0,2,1,1,1,2,1,0,4,2,0,0,4,1,0,3,2,0,2,0,9,2,2,4,0,1
TEX,2010,0.261,-8.3,-0.8,0.993,OF,BAL,2,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
OAK,2010,0.47,-7.1,-0.7,0.987,OF,TOR,4,15,29,4,3,2,4,4,2,3,2,6,3,6,0,3,7,2,3,5,1,3,6,1,4,3,0,9,5,2,8,6,8
KCR,2010,0.622,13.9,1.3,1.0,OF,OAK,7,26,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
PIT,2010,0.0,-0.3,0.0,1.0,P,LAD,5,0,30,1,0,0,0,2,1,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,1,3,0,0,5,1,1,3,2
ATL,2010,0.0,0.0,0.0,0.5,P,TBR,11,6,13,2,2,0,0,0,0,0,2,0,1,2,1,0,1,0,1,1,0,2,1,0,1,1,2,0,1,0,5,1,2
NYY,2010,0.0,0.0,0.0,0.889,P,WSN,6,3,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
CLE,2010,0.342,-1.9,-0.2,0.992,C,SEA,1,24,17,2,2,1,1,0,4,3,3,2,0,2,1,2,0,2,0,3,0,5,2,4,1,3,0,4,5,6,11,2,4
TEX,2010,0.59,13.9,1.4,0.935,OF,BAL,14,8,12,2,1,0,1,1,0,2,1,2,0,1,0,0,2,2,1,2,0,0,2,0,0,3,0,1,1,0,1,4,4
MIN,2010,0.0,0.0,0.0,1.0,P,LAD,6,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BOS,2010,0.5489999999999999,0.1,0.0,0.9620000000000001,OF,SFG,8,10,2,5,1,0,1,2,1,0,5,1,3,2,1,5,1,1,4,8,0,0,1,3,1,3,2,7,1,2,3,3,2
BAL,2010,0.0,-0.8,-0.1,1.0,P,ARI,0,27,21,5,0,1,2,2,1,2,1,1,1,1,2,2,2,2,3,0,0,1,1,2,0,3,0,0,4,0,1,0,2
MIN,2010,0.465,-2.2,-0.2,0.987,OF,SDP,8,4,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
OAK,2010,0.365,-13.4,-1.3,0.968,OF,COL,4,15,29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LAA,2010,0.507,8.6,0.8,0.988,OF,TEX,4,19,7,1,1,0,0,0,0,1,0,0,2,1,1,1,0,0,1,5,1,1,1,0,0,4,0,0,3,1,0,5,0
CLE,2010,0.41600000000000004,-2.7,-0.3,0.9440000000000001,OF,TOR,2,24,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
SEA,2010,0.0,0.0,0.0,1.0,P,PIT,2,29,14,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,1,0
MIN,2010,0.359,-9.3,-0.9,0.9740000000000001,OF,STL,9,4,16,2,2,0,0,2,7,4,4,3,3,0,2,3,8,3,2,8,4,1,3,1,4,4,7,7,6,3,3,3,2
MIN,2010,0.0,0.0,0.0,1.0,P,TOR,6,4,16,1,1,0,0,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,1,4,0,3,0,0,0,0,0,0
TOR,2010,0.0,0.0,0.0,0.6,P,COL,2,13,26,0,0,0,1,4,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,3,0,1,0,0,0,4
